file,brand,model,watch_name,dial_color,case_color,case_material,bezel,bracelet_strap,strap_material,gender,est_size_mm,shot_type,confidence
Update/Rolex_Batch02/IMG_8277.JPG,Rolex,Submariner,Submariner Collection Assorted Dials Steel And Two-Tone Ceramic Bezel Oyster,Assorted,Assorted,Stainless Steel,Ceramic,Bracelet,Stainless Steel,Men,41,other,medium
Update/Rolex_Batch02/IMG_8278.JPG,Rolex,Submariner,Submariner Black Dial Steel Black Ceramic Bezel Oyster,Black,Steel,Stainless Steel,Black Ceramic,Bracelet,Stainless Steel,Men,41,other,medium
Update/Rolex_Batch02/IMG_8279.JPG,Rolex,Submariner,Submariner Date Green Dial Steel Green Ceramic Bezel Oyster,Green,Steel,Stainless Steel,Green Ceramic,Bracelet,Stainless Steel,Men,41,other,medium
Update/Rolex_Batch03/IMG_2946.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Steel Oyster Bracelet,?,steel,steel,?,oyster,steel,Men,40,caseback,medium
Update/Rolex_Batch03/IMG_2947.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Steel Oyster Bracelet,?,steel,steel,?,oyster,steel,Men,40,bracelet,medium
Update/Rolex_Batch03/IMG_2948.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Steel Oyster Bracelet,?,steel,steel,?,oyster,steel,Men,40,bracelet,medium
Update/Rolex_Batch03/IMG_2957.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,steel,steel,fluted,jubilee,steel,Men,41,full,high
Update/Rolex_Batch03/IMG_2958.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,steel,steel,fluted,jubilee,steel,Men,41,full,high
Update/Rolex_Batch03/IMG_2959.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,steel,steel,fluted,jubilee,steel,Men,41,dial,high
Update/Rolex_Batch03/IMG_2960.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,steel,steel,fluted,jubilee,steel,Men,41,dial,high
Update/Rolex_Batch03/IMG_2961.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,steel,steel,fluted,jubilee,steel,Men,41,side,high
Update/Rolex_Batch03/IMG_2963.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,steel,steel,fluted,jubilee,steel,Men,41,side,high
Update/Rolex_Batch03/IMG_2964.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,steel,steel,fluted,jubilee,steel,Men,41,caseback,high
Update/Rolex_Batch03/IMG_2965.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,steel,steel,fluted,jubilee,steel,Men,41,bracelet,high
Update/Rolex_Batch03/IMG_2967.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Yellow Gold Ceramic Bezel Rubber Strap,black,yellow gold,yellow gold,ceramic,rubber,rubber,Men,40,dial,high
Update/Rolex_Batch03/IMG_2968.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Yellow Gold Ceramic Bezel Rubber Strap,black,yellow gold,yellow gold,ceramic,rubber,rubber,Men,40,dial,high
Update/Rolex_Batch03/IMG_2969.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Yellow Gold Ceramic Bezel Rubber Strap,black,yellow gold,yellow gold,ceramic,rubber,rubber,Men,40,side,high
Update/Rolex_Batch03/IMG_2970.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Yellow Gold Ceramic Bezel Rubber Strap,black,yellow gold,yellow gold,ceramic,rubber,rubber,Men,40,side,high
Update/Rolex_Batch03/IMG_2971.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Yellow Gold Ceramic Bezel Rubber Strap,black,yellow gold,yellow gold,ceramic,rubber,rubber,Men,40,side,high
Update/Rolex_Batch03/IMG_2972.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Yellow Gold Ceramic Bezel Rubber Strap,black,yellow gold,yellow gold,ceramic,rubber,rubber,Men,40,side,high
Update/Rolex_Batch03/IMG_2973.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Yellow Gold Ceramic Bezel Rubber Strap,black,yellow gold,yellow gold,ceramic,rubber,rubber,Men,40,caseback,high
Update/Rolex_Batch03/IMG_7785.JPG,Rolex,Submariner,Submariner Two-Tone Steel And Yellow Gold Oyster,?,two-tone,steel and yellow gold,?,bracelet,steel and yellow gold,Men,40,caseback,low
Update/Rolex_Batch03/IMG_7786.JPG,Rolex,Submariner,Submariner Two-Tone Steel And Yellow Gold Oyster,?,two-tone,steel and yellow gold,?,bracelet,steel and yellow gold,Men,40,bracelet,low
Update/Rolex_Batch03/IMG_7787.JPG,Rolex,Submariner,Submariner Two-Tone Steel And Yellow Gold Oyster,?,two-tone,steel and yellow gold,?,bracelet,steel and yellow gold,Men,40,bracelet,low
Update/Rolex_Batch03/IMG_7789.JPG,Rolex,Milgauss,Milgauss Z-Blue Dial Steel Smooth Bezel Oyster,blue,steel,stainless steel,smooth,bracelet,stainless steel,Men,40,full,high
Update/Rolex_Batch03/IMG_7790.JPG,Rolex,Milgauss,Milgauss Z-Blue Dial Steel Smooth Bezel Oyster,blue,steel,stainless steel,smooth,bracelet,stainless steel,Men,40,dial,high
Update/Rolex_Batch03/IMG_7791.JPG,Rolex,Milgauss,Milgauss Z-Blue Dial Steel Smooth Bezel Oyster,blue,steel,stainless steel,smooth,bracelet,stainless steel,Men,40,side,high
Update/Rolex_Batch03/IMG_7792.JPG,Rolex,Milgauss,Milgauss Z-Blue Dial Steel Smooth Bezel Oyster,blue,steel,stainless steel,smooth,bracelet,stainless steel,Men,40,side,high
Update/Rolex_Batch03/IMG_7793.JPG,Rolex,Milgauss,Milgauss Z-Blue Dial Steel Smooth Bezel Oyster,blue,steel,stainless steel,smooth,bracelet,stainless steel,Men,40,side,high
Update/Rolex_Batch03/IMG_7794.JPG,Rolex,Milgauss,Milgauss Z-Blue Dial Steel Smooth Bezel Oyster,blue,steel,stainless steel,smooth,bracelet,stainless steel,Men,40,side,high
Update/Rolex_Batch03/IMG_7795.JPG,Rolex,Milgauss,Milgauss Z-Blue Dial Steel Smooth Bezel Oyster,blue,steel,stainless steel,smooth,bracelet,stainless steel,Men,40,bracelet,high
Update/Rolex_Batch03/IMG_7796.JPG,Rolex,Milgauss,Milgauss Z-Blue Dial Steel Smooth Bezel Oyster,blue,steel,stainless steel,smooth,bracelet,stainless steel,Men,40,bracelet,high
Update/Rolex_Batch03/IMG_7802.JPG,Rolex,Submariner,Rolex Assortment Group Of Watches,mixed,mixed,stainless steel,mixed,bracelet,stainless steel,Men,,box,low
Update/Rolex_Batch02/IMG_1249.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Two-Tone Everose Steel Brown Black Bezel Oyster,Black,Two-Tone,Steel and Everose Gold,Brown Black Ceramic,Oyster,Steel and Everose Gold,Men,40,bracelet,high
Update/Rolex_Batch02/IMG_1251.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Two-Tone Everose Steel Brown Black Bezel Oyster,Black,Two-Tone,Steel and Everose Gold,Brown Black Ceramic,Oyster,Steel and Everose Gold,Men,40,full,high
Update/Rolex_Batch02/IMG_1252.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Two-Tone Everose Steel Brown Black Bezel Oyster,Black,Two-Tone,Steel and Everose Gold,Brown Black Ceramic,Oyster,Steel and Everose Gold,Men,40,side,high
Update/Rolex_Batch02/IMG_1253.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Two-Tone Everose Steel Brown Black Bezel Oyster,Black,Two-Tone,Steel and Everose Gold,Brown Black Ceramic,Oyster,Steel and Everose Gold,Men,40,caseback,high
Update/Rolex_Batch02/IMG_1254.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Two-Tone Everose Steel Brown Black Bezel Oyster,Black,Two-Tone,Steel and Everose Gold,Brown Black Ceramic,Oyster,Steel and Everose Gold,Men,40,side,high
Update/Rolex_Batch02/IMG_1255.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Two-Tone Everose Steel Brown Black Bezel Oyster,Black,Two-Tone,Steel and Everose Gold,Brown Black Ceramic,Oyster,Steel and Everose Gold,Men,40,bracelet,high
Update/Rolex_Batch02/IMG_1256.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Two-Tone Everose Steel Brown Black Bezel Oyster,Black,Two-Tone,Steel and Everose Gold,Brown Black Ceramic,Oyster,Steel and Everose Gold,Men,40,bracelet,high
Update/Rolex_Batch02/IMG_1260.JPG,Rolex,Sky-Dweller,Sky-Dweller Everose Gold Fluted Bezel Oysterflex,?,Rose Gold,Everose Gold,Fluted,Oysterflex,Rubber,Men,42,side,low
Update/Rolex_Batch02/IMG_1261.JPG,Rolex,Sky-Dweller,Sky-Dweller Everose Gold Fluted Bezel Oysterflex,?,Rose Gold,Everose Gold,Fluted,Oysterflex,Rubber,Men,42,caseback,low
Update/Rolex_Batch02/IMG_1262.JPG,Rolex,Sky-Dweller,Sky-Dweller Everose Gold Fluted Bezel Oysterflex,?,Rose Gold,Everose Gold,Fluted,Oysterflex,Rubber,Men,42,side,low
Update/Rolex_Batch02/IMG_1263.JPG,Rolex,Sky-Dweller,Sky-Dweller Everose Gold Fluted Bezel Oysterflex,?,Rose Gold,Everose Gold,Fluted,Oysterflex,Rubber,Men,42,bracelet,low
Update/Rolex_Batch02/IMG_1264.JPG,Rolex,Sky-Dweller,Sky-Dweller Everose Gold Fluted Bezel Oysterflex,?,Rose Gold,Everose Gold,Fluted,Oysterflex,Rubber,Men,42,bracelet,low
Update/Rolex_Batch02/IMG_1304.JPG,Rolex,Datejust,Datejust Slate Wimbledon Dial Steel Fluted Bezel Jubilee,Slate Grey,Steel,Stainless Steel,Fluted White Gold,Jubilee,Stainless Steel,Men,41,box,high
Update/Rolex_Batch02/IMG_1305.JPG,Rolex,Datejust,Datejust Slate Wimbledon Dial Steel Fluted Bezel Jubilee,Slate Grey,Steel,Stainless Steel,Fluted White Gold,Jubilee,Stainless Steel,Men,41,wrist,high
Update/Rolex_Batch02/IMG_1306.JPG,Rolex,Datejust,Datejust Slate Wimbledon Dial Steel Fluted Bezel Jubilee,Slate Grey,Steel,Stainless Steel,Fluted White Gold,Jubilee,Stainless Steel,Men,41,full,high
Update/Rolex_Batch02/IMG_1307.JPG,Rolex,Datejust,Datejust Slate Wimbledon Dial Steel Fluted Bezel Jubilee,Slate Grey,Steel,Stainless Steel,Fluted White Gold,Jubilee,Stainless Steel,Men,41,full,high
Update/Rolex_Batch02/IMG_1308.JPG,Rolex,Datejust,Datejust Slate Wimbledon Dial Steel Fluted Bezel Jubilee,Slate Grey,Steel,Stainless Steel,Fluted White Gold,Jubilee,Stainless Steel,Men,41,full,high
Update/Rolex_Batch02/IMG_1309.JPG,Rolex,Datejust,Datejust Slate Wimbledon Dial Steel Fluted Bezel Jubilee,Slate Grey,Steel,Stainless Steel,Fluted White Gold,Jubilee,Stainless Steel,Men,41,side,high
Update/Rolex_Batch02/IMG_7614.JPG,Rolex,Datejust,Datejust Silver Diamond Dial Steel And Rose Gold Fluted Bezel Jubilee,silver,two-tone steel and rose gold,steel and rose gold,fluted rose gold,jubilee,steel and rose gold,Women,31,full,high
Update/Rolex_Batch02/IMG_7615.JPG,Rolex,Datejust,Datejust Pink Diamond Dial Steel Fluted Bezel Jubilee,pink,steel,steel,fluted white gold,jubilee,steel,Women,31,full,high
Update/Rolex_Batch02/IMG_7616.JPG,Rolex,Datejust,Datejust Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother-of-pearl,steel,steel,diamond-set,jubilee,steel,Women,31,full,high
Update/Rolex_Batch02/IMG_7617.JPG,Rolex,Datejust,Datejust Green Diamond Dial Steel And Yellow Gold Diamond Bezel Jubilee,green,two-tone steel and yellow gold,steel and yellow gold,diamond-set,jubilee,steel and yellow gold,Women,31,full,high
Update/Rolex_Batch02/IMG_7618.JPG,Rolex,Datejust,Datejust Green Dial Steel Fluted Bezel Jubilee,green,steel,steel,fluted white gold,jubilee,steel,Women,31,full,high
Update/Rolex_Batch02/IMG_7619.JPG,Rolex,Datejust,Datejust Mother Of Pearl Diamond Dial Steel And Rose Gold Fluted Bezel Jubilee,white mother-of-pearl,two-tone steel and rose gold,steel and rose gold,fluted rose gold,jubilee,steel and rose gold,Women,31,full,high
Update/Rolex_Batch02/IMG_7620.JPG,Rolex,Datejust,Datejust Pink Diamond Dial Steel Diamond Bezel Jubilee,pink,steel,steel,diamond-set,jubilee,steel,Women,31,full,high
Update/Rolex_Batch02/IMG_7621.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Dial Steel Fluted Bezel Jubilee,white mother-of-pearl,steel,steel,fluted white gold,jubilee,steel,Women,31,full,high
Update/Rolex_Batch02/IMG_7772.JPG,Rolex,Datejust,Datejust Steel Variants Reference Chart,various,steel,steel,smooth,oyster,steel,Men,41,other,medium
Update/Rolex_Batch02/IMG_7773.JPG,Rolex,Datejust,Datejust Steel Variants Reference Chart,various,steel,steel,smooth,jubilee,steel,Men,41,other,medium
Update/Rolex_Batch02/IMG_7774.JPG,Rolex,Datejust,Datejust Steel Fluted Bezel Variants Reference Chart,various,steel,steel,fluted,jubilee,steel,Men,41,other,medium
Update/Rolex_Batch02/IMG_7775.JPG,Rolex,Datejust,Datejust Steel Fluted Bezel Variants Reference Chart,various,steel,steel,fluted,jubilee,steel,Men,41,other,medium
Update/Rolex_Batch02/IMG_7776.JPG,Rolex,Datejust,Datejust Steel Variants Reference Chart,various,steel,steel,fluted,oyster,steel,Men,41,other,medium
Update/Rolex_Batch02/IMG_7777.JPG,Rolex,Yacht-Master,Yacht-Master Steel Platinum Bezel Oyster,various,steel,steel,platinum,oyster,steel,Men,40,other,medium
Update/Rolex_Batch02/IMG_7778.JPG,Rolex,Datejust,Datejust Two-Tone Diamond Bezel Variants Reference Chart,various,two-tone,steel and gold,diamond-set,oyster,steel and gold,Men,36,other,medium
Update/Rolex_Batch02/IMG_7779.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green And Black Bezel,black,steel,steel,green and black,jubilee,steel,Men,40,other,medium
Update/Rolex_Batch02/IMG_7784.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,steel,steel,fluted white gold,jubilee,steel,Men,41,dial,high
Update/Rolex_Batch02/IMG_7785.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,steel,steel,fluted white gold,jubilee,steel,Men,41,dial,high
Update/Rolex_Batch02/IMG_8925.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black Bezel Oyster,Black,Silver,Stainless Steel,Black Ceramic,Oyster,Stainless Steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_8926.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black Bezel Oyster,Black,Silver,Stainless Steel,Black Ceramic,Oyster,Stainless Steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_8927.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black Bezel Oyster,Black,Silver,Stainless Steel,Black Ceramic,Oyster,Stainless Steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_8928.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black Bezel Oyster,Black,Silver,Stainless Steel,Black Ceramic,Oyster,Stainless Steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_8929.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black Bezel Oyster,Black,Silver,Stainless Steel,Black Ceramic,Oyster,Stainless Steel,Men,40,full,high
Update/Rolex_Batch02/IMG_8930.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black Bezel Oyster,Black,Silver,Stainless Steel,Black Ceramic,Oyster,Stainless Steel,Men,40,side,high
Update/Rolex_Batch02/IMG_8931.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black Bezel Oyster,Black,Silver,Stainless Steel,Black Ceramic,Oyster,Stainless Steel,Men,40,bracelet,high
Update/Rolex_Batch02/IMG_8932.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black Bezel Oyster,Black,Silver,Stainless Steel,Black Ceramic,Oyster,Stainless Steel,Men,40,bracelet,high
Update/Rolex_Batch02/IMG_8933.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black Bezel Oyster,Black,Silver,Stainless Steel,Black Ceramic,Oyster,Stainless Steel,Men,40,caseback,high
Update/Rolex_Batch02/IMG_8952.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green Black Bezel Jubilee,Black,Silver,Stainless Steel,Green and Black Ceramic,Jubilee,Stainless Steel,Men,40,full,high
Update/Rolex_Batch02/IMG_8953.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green Black Bezel Jubilee,Black,Silver,Stainless Steel,Green and Black Ceramic,Jubilee,Stainless Steel,Men,40,full,high
Update/Rolex_Batch02/IMG_8954.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green Black Bezel Jubilee,Black,Silver,Stainless Steel,Green and Black Ceramic,Jubilee,Stainless Steel,Men,40,box,high
Update/Rolex_Batch02/IMG_8955.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green Black Bezel Jubilee,Black,Silver,Stainless Steel,Green and Black Ceramic,Jubilee,Stainless Steel,Men,40,side,high
Update/Rolex_Batch02/IMG_8956.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green Black Bezel Jubilee,Black,Silver,Stainless Steel,Green and Black Ceramic,Jubilee,Stainless Steel,Men,40,side,high
Update/Rolex_Batch02/IMG_8957.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green Black Bezel Jubilee,Black,Silver,Stainless Steel,Green and Black Ceramic,Jubilee,Stainless Steel,Men,40,bracelet,high
Update/Rolex_Batch02/IMG_8958.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green Black Bezel Jubilee,Black,Silver,Stainless Steel,Green and Black Ceramic,Jubilee,Stainless Steel,Men,40,full,high
Update/Rolex_Batch02/IMG_8959.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green Black Bezel Jubilee,Black,Silver,Stainless Steel,Green and Black Ceramic,Jubilee,Stainless Steel,Men,40,full,high
Update/Rolex_Batch02/IMG_8960.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green Black Bezel Jubilee,Black,Silver,Stainless Steel,Green and Black Ceramic,Jubilee,Stainless Steel,Men,40,full,high
Update/Rolex_Batch02/IMG_9645.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Platinum Ceramic Bezel,?,silver,platinum,brown ceramic,bracelet,platinum,Men,40,caseback,high
Update/Rolex_Batch02/IMG_9646 2.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Steel Ceramic Bezel,?,silver,steel,black ceramic,bracelet,steel,Men,40,side,medium
Update/Rolex_Batch02/IMG_9646.JPG,Rolex,Datejust,Datejust Black Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,black,two-tone,steel and yellow gold,fluted yellow gold,bracelet,steel and yellow gold,Men,41,full,high
Update/Rolex_Batch02/IMG_9647 2.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Steel Ceramic Bezel,?,silver,steel,?,bracelet,steel,Men,40,caseback,high
Update/Rolex_Batch02/IMG_9647.JPG,Rolex,Datejust,Datejust Black Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,black,two-tone,steel and yellow gold,fluted yellow gold,bracelet,steel and yellow gold,Men,41,full,high
Update/Rolex_Batch02/IMG_9648 2.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Dial Platinum Brown Ceramic Bezel Diamond Markers,ice blue,silver,platinum,brown ceramic,bracelet,platinum,Men,40,dial,high
Update/Rolex_Batch02/IMG_9648.JPG,Rolex,Datejust,Datejust Black Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,black,two-tone,steel and yellow gold,fluted yellow gold,bracelet,steel and yellow gold,Men,41,side,high
Update/Rolex_Batch02/IMG_9649 2.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Steel Ceramic Bezel,?,silver,steel,?,bracelet,steel,Men,40,side,high
Update/Rolex_Batch02/IMG_9649.JPG,Rolex,Datejust,Datejust Two-Tone Yellow Gold Jubilee,?,two-tone,steel and yellow gold,?,bracelet,steel and yellow gold,Men,41,caseback,high
Update/Rolex_Batch02/IMG_9650 2.JPG,Rolex,Datejust,Datejust Two-Tone Yellow Gold Jubilee,?,two-tone,steel and yellow gold,?,bracelet,steel and yellow gold,Men,41,bracelet,high
Update/Rolex_Batch02/IMG_9650.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Platinum Ceramic Bezel,?,silver,platinum,brown ceramic,bracelet,platinum,Men,40,caseback,medium
Update/Rolex_Batch02/IMG_9651.JPG,Rolex,Datejust,Datejust Chocolate Dial Two-Tone Everose Gold Fluted Bezel Jubilee,chocolate,two-tone,steel and everose gold,fluted everose gold,bracelet,steel and everose gold,Men,36,full,high
Update/Rolex_Batch02/IMG_9652 2.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Steel Ceramic Bezel,?,silver,steel,?,bracelet,steel,Men,40,caseback,high
Update/Rolex_Batch02/IMG_9652.JPG,Rolex,Datejust,Datejust Chocolate Dial Two-Tone Everose Gold Fluted Bezel Jubilee,chocolate,two-tone,steel and everose gold,fluted everose gold,bracelet,steel and everose gold,Men,36,full,high
Update/Rolex_Batch02/IMG_9653.JPG,Rolex,Datejust,Datejust Two-Tone Everose Gold Fluted Bezel Jubilee,chocolate,two-tone,steel and everose gold,fluted everose gold,bracelet,steel and everose gold,Men,36,side,high
Update/Rolex_Batch02/IMG_9654.JPG,Rolex,Datejust,Datejust Two-Tone Everose Gold Jubilee,?,two-tone,steel and everose gold,?,bracelet,steel and everose gold,Men,36,caseback,high
Update/Rolex_Batch02/IMG_9655.JPG,Rolex,Datejust,Datejust Two-Tone Everose Gold Jubilee,?,two-tone,steel and everose gold,?,bracelet,steel and everose gold,Men,36,bracelet,high
Update/Rolex_Batch02/IMG_7288.JPG,Rolex,Datejust,Datejust Steel Fluted Bezel Jubilee,?,steel,steel,fluted,jubilee,steel,Men,36,side,medium
Update/Rolex_Batch02/IMG_7289.JPG,Rolex,Datejust,Datejust Steel Fluted Bezel Jubilee,?,steel,steel,fluted,jubilee,steel,Men,36,caseback,medium
Update/Rolex_Batch02/IMG_7337.JPG,Rolex,Submariner,Submariner Black Dial Carbon Fabric Strap,black,black,carbon,black,strap,fabric,Men,40,other,medium
Update/Rolex_Batch02/IMG_7338.JPG,Rolex,Submariner,Submariner Black Dial Carbon Blue Accent Fabric Strap,black,black,carbon,black,strap,fabric,Men,40,other,medium
Update/Rolex_Batch02/IMG_7366.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Green Dial White Gold Turquoise Strap,green,white,white gold,engraved tachymeter,strap,leather,Men,40,full,medium
Update/Rolex_Batch02/IMG_7367.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Green Dial White Gold Turquoise Strap,green,white,white gold,engraved tachymeter,strap,leather,Men,40,full,medium
Update/Rolex_Batch02/IMG_7368.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Green Dial White Gold Turquoise Strap,green,white,white gold,engraved tachymeter,strap,leather,Men,40,dial,medium
Update/Rolex_Batch02/IMG_7369.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Green Dial White Gold Turquoise Strap,green,white,white gold,engraved tachymeter,strap,leather,Men,40,dial,medium
Update/Rolex_Batch02/IMG_7370.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Green Dial White Gold Turquoise Strap,green,white,white gold,engraved tachymeter,strap,leather,Men,40,dial,medium
Update/Rolex_Batch02/IMG_7371.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Green Dial White Gold Turquoise Strap,green,white,white gold,engraved tachymeter,strap,leather,Men,40,side,medium
Update/Rolex_Batch02/IMG_7372.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Green Dial White Gold Turquoise Strap,green,white,white gold,engraved tachymeter,strap,leather,Men,40,side,medium
Update/Rolex_Batch02/IMG_7373.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Green Dial White Gold Turquoise Strap,green,white,white gold,engraved tachymeter,strap,leather,Men,40,caseback,medium
Update/Rolex_Batch02/IMG_7374.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Green Dial White Gold Turquoise Strap,green,white,white gold,engraved tachymeter,strap,leather,Men,40,bracelet,medium
Update/Rolex_Batch02/IMG_7375.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Blue Dial Steel Oyster,blue,steel,steel,engraved tachymeter,oyster,steel,Men,40,full,high
Update/Rolex_Batch02/IMG_7376.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Blue Dial Steel Oyster,blue,steel,steel,engraved tachymeter,oyster,steel,Men,40,full,high
Update/Rolex_Batch02/IMG_7377.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Blue Dial Steel Oyster,blue,steel,steel,engraved tachymeter,oyster,steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_7378.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Blue Dial Steel Oyster,blue,steel,steel,engraved tachymeter,oyster,steel,Men,40,full,high
Update/Rolex_Batch02/IMG_7379.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Blue Dial Steel Oyster,blue,steel,steel,engraved tachymeter,oyster,steel,Men,40,full,high
Update/Rolex_Batch03/IMG_2783.JPG,Rolex,Datejust,Datejust Silver Dial Steel And Yellow Gold Fluted Bezel Jubilee,silver,two-tone,steel and yellow gold,fluted gold,jubilee,steel and yellow gold,Unisex,36,side,high
Update/Rolex_Batch03/IMG_2784.JPG,Rolex,Datejust,Datejust Silver Dial Steel And Yellow Gold Fluted Bezel Jubilee,silver,two-tone,steel and yellow gold,fluted gold,jubilee,steel and yellow gold,Unisex,36,bracelet,high
Update/Rolex_Batch03/IMG_2785.JPG,Rolex,Datejust,Datejust Silver Dial Steel And Yellow Gold Fluted Bezel Jubilee,silver,two-tone,steel and yellow gold,fluted gold,jubilee,steel and yellow gold,Unisex,36,dial,high
Update/Rolex_Batch03/IMG_2786.JPG,Rolex,Datejust,Datejust White Dial Steel And Yellow Gold Fluted Bezel Jubilee,white,two-tone,steel and yellow gold,fluted gold,jubilee,steel and yellow gold,Unisex,36,side,high
Update/Rolex_Batch03/IMG_2787.JPG,Rolex,Datejust,Datejust Silver Dial Steel And Yellow Gold Fluted Bezel Jubilee,silver,two-tone,steel and yellow gold,fluted gold,jubilee,steel and yellow gold,Unisex,36,dial,high
Update/Rolex_Batch03/IMG_2788.JPG,Rolex,Datejust,Datejust Steel And Yellow Gold Fluted Bezel Jubilee,?,two-tone,steel and yellow gold,?,jubilee,steel and yellow gold,Unisex,36,bracelet,medium
Update/Rolex_Batch03/IMG_2789.JPG,Rolex,Datejust,Datejust White Dial Steel And Yellow Gold Fluted Bezel Jubilee,white,two-tone,steel and yellow gold,fluted gold,jubilee,steel and yellow gold,Unisex,36,side,high
Update/Rolex_Batch03/IMG_2790.JPG,Rolex,Datejust,Datejust Steel And Yellow Gold Fluted Bezel,?,two-tone,steel and yellow gold,fluted gold,?,?,Unisex,36,side,medium
Update/Rolex_Batch03/IMG_2791.JPG,Rolex,Datejust,Datejust Yellow Gold Crown Detail,?,two-tone,steel and yellow gold,?,?,?,Unisex,36,side,medium
